32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
576;193;136;208;0;0;168;183;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
560;0;0;0;0;0;8;0;0;
768;160;3;129;0;175;239;5;0;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
512;0;0;0;0;0;0;0;0;
128;0;8;130;17;0;5;246;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;70;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
528;0;0;0;0;0;0;0;0;
34;0;0;0;0;0;1;0;0;
576;225;136;208;0;0;168;174;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
768;192;3;129;0;175;239;5;0;
24;0;0;94;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
128;0;8;130;17;0;6;48;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
128;0;8;194;17;0;6;48;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
576;1;136;208;0;0;168;175;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;90;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
400;96;32;0;0;4;0;0;80;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
352;200;200;217;188;101;101;119;115;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
128;0;8;194;33;0;6;22;200;
576;33;136;208;0;0;168;174;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
128;0;8;130;33;0;6;22;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
560;0;0;0;0;0;8;0;0;
768;0;3;129;0;175;239;5;0;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;94;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
128;0;8;130;17;0;6;184;200;
34;0;0;0;0;0;1;0;0;
528;0;0;0;0;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
576;65;136;208;0;0;168;175;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
128;0;8;194;17;0;6;184;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;78;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
576;97;136;208;0;0;168;187;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
128;0;8;130;1;0;6;127;200;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
128;0;8;130;17;0;6;84;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
576;129;136;208;0;0;168;185;0;
24;0;0;66;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
128;0;8;194;17;0;6;106;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
576;161;136;208;0;0;168;186;0;
24;0;0;74;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
128;0;8;130;33;0;6;80;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
34;0;0;0;0;0;1;0;0;
400;96;32;0;0;4;0;0;80;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
128;0;8;194;17;0;6;47;200;
256;160;18;112;44;141;42;208;4;
528;0;0;0;0;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
576;193;136;208;0;0;168;180;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;90;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
128;0;8;194;17;0;6;129;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
256;192;18;112;44;140;42;208;5;
528;0;0;0;0;0;0;0;0;
24;0;0;86;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
576;225;136;208;0;0;144;177;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
128;0;8;130;17;0;6;129;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
768;192;3;129;0;175;239;5;0;
24;0;0;94;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
24;0;0;78;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
256;224;18;112;44;141;42;208;4;
528;0;0;0;0;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
576;1;136;208;0;0;168;174;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
128;0;8;194;17;0;6;98;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
24;0;0;82;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
128;0;8;194;33;0;5;217;200;
336;29;27;95;95;99;99;4;41;
256;0;18;112;44;139;42;208;3;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
576;33;136;208;0;0;168;182;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;82;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
128;0;8;130;17;0;6;84;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
576;65;136;208;0;0;168;175;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
24;0;0;70;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
256;64;18;112;44;140;42;208;4;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
576;97;136;208;0;0;168;184;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;66;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
128;0;8;194;33;0;6;122;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;90;0;0;0;0;1;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
128;0;8;194;33;0;6;45;200;
576;129;136;208;0;0;168;175;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
128;0;8;194;33;0;6;45;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
768;96;3;129;0;175;239;5;0;
24;0;0;70;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
128;0;8;194;33;0;6;157;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
128;0;8;194;33;0;6;157;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
128;0;8;194;1;0;6;157;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
576;161;136;208;0;0;168;185;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
128;0;8;130;17;0;6;39;200;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
128;0;8;130;17;0;6;39;200;
256;160;18;112;44;140;42;208;4;
528;0;0;0;0;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
576;193;136;208;0;0;168;185;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;90;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
256;192;18;112;44;140;42;208;3;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
576;225;136;208;0;0;168;178;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
128;0;8;66;33;0;6;85;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
34;0;0;0;0;0;1;0;0;
400;96;32;0;0;4;0;0;80;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
256;224;18;112;44;140;42;208;5;
528;0;0;0;0;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
576;1;136;208;0;0;168;186;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
128;0;8;194;33;0;6;104;200;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
768;224;3;129;0;175;239;5;0;
24;0;0;70;0;0;0;0;1;
32;3;0;0;3;30;0;42;0;
512;0;0;0;0;0;0;0;0;
24;0;0;74;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
24;0;0;86;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
34;0;0;0;0;0;1;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
128;0;8;130;17;0;6;55;200;
256;0;18;112;44;140;42;208;4;
528;0;0;0;0;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
576;33;136;208;0;0;168;179;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
256;32;18;112;44;140;42;208;4;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
576;65;136;208;0;0;168;175;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
24;0;0;90;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
128;0;8;130;33;0;6;52;200;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
128;0;8;130;1;0;6;52;200;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
24;0;0;82;0;0;0;0;1;
256;64;18;112;44;140;42;208;3;
528;0;0;0;0;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
576;97;136;208;0;0;168;175;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
128;0;8;194;33;0;5;201;200;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
24;0;0;86;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
576;129;136;208;0;0;168;182;0;
24;0;0;66;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
768;96;3;129;0;175;239;5;0;
36;18;164;52;198;0;0;0;0;
288;142;11;1;0;0;0;4;2;
24;0;0;74;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
400;96;32;0;0;4;0;0;80;
24;0;0;66;0;0;0;0;1;
352;200;200;217;188;101;101;119;118;
256;128;18;112;44;141;42;208;3;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
576;161;136;208;0;0;168;187;0;
32;3;0;0;3;30;0;42;0;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
560;0;0;0;0;0;8;0;0;
768;128;3;129;0;175;239;5;0;
24;0;0;78;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
512;0;0;0;0;0;0;0;0;
24;0;0;82;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
24;0;0;94;0;0;0;0;1;
128;0;8;194;33;0;6;187;200;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
128;0;8;194;49;0;6;187;200;
24;0;0;74;0;0;0;0;1;
256;160;18;112;44;140;42;208;5;
528;0;0;0;0;0;0;0;0;
576;193;136;208;0;0;168;180;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
34;0;0;0;0;0;1;0;0;
128;0;8;194;33;0;6;187;200;
32;3;0;0;3;30;0;42;0;
128;0;8;194;33;0;6;97;200;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
128;0;8;194;33;0;6;97;200;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
128;0;8;194;33;0;6;97;200;
24;0;0;74;0;0;0;0;1;
128;0;8;194;33;0;6;97;200;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
528;0;0;0;0;0;0;0;0;
24;0;0;86;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
576;225;136;208;0;0;168;179;0;
24;0;0;90;0;0;0;0;1;
128;0;8;194;33;0;6;149;200;
32;3;0;0;3;30;0;42;0;
768;192;3;129;0;175;239;5;0;
24;0;0;94;0;0;0;0;1;
128;0;8;194;33;0;6;149;200;
32;3;0;0;3;30;0;42;0;
512;0;0;0;0;0;0;0;0;
24;0;0;66;0;0;0;0;1;
128;0;8;194;33;0;6;149;200;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
128;0;8;194;33;0;6;149;200;
24;0;0;78;0;0;0;0;1;
128;0;8;194;33;0;6;53;200;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
128;0;8;194;33;0;6;53;200;
24;0;0;90;0;0;0;0;1;
128;0;8;194;33;0;6;53;200;
24;0;0;94;0;0;0;0;1;
576;1;136;208;0;0;168;174;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
128;0;8;194;49;0;6;53;200;
24;0;0;74;0;0;0;0;1;
128;0;8;194;17;0;6;66;200;
32;3;0;0;3;30;0;42;0;
24;0;0;78;0;0;0;0;1;
128;0;8;194;33;0;6;66;200;
24;0;0;86;0;0;0;0;1;
128;0;8;194;33;0;6;66;200;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
128;0;8;194;33;0;6;66;200;
24;0;0;66;0;0;0;0;1;
128;0;8;194;33;0;6;66;200;
528;0;0;0;0;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;70;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
128;0;8;194;33;0;6;124;200;
32;3;0;0;3;30;0;42;0;
768;0;3;129;0;175;239;5;0;
24;0;0;78;0;0;0;0;1;
128;0;8;194;33;0;6;124;200;
32;3;0;0;3;30;0;42;0;
288;142;11;1;0;0;0;4;2;
512;0;0;0;0;0;0;0;0;
128;0;8;194;33;0;6;124;200;
32;3;0;0;3;30;0;42;0;
128;0;8;194;33;0;6;124;200;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
128;0;9;2;33;0;6;124;200;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
128;0;8;194;33;0;6;119;200;
24;0;0;82;0;0;0;0;1;
128;0;8;194;33;0;6;119;200;
32;3;0;0;3;30;0;42;0;
768;32;3;129;0;175;239;5;0;
24;0;0;86;0;0;0;0;1;
128;0;8;194;33;0;6;119;200;
32;3;0;0;3;30;0;42;0;
512;0;0;0;0;0;0;0;0;
24;0;0;90;0;0;0;0;1;
128;0;8;194;33;0;6;119;200;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
32;3;0;0;3;30;0;42;0;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;74;0;0;0;0;1;
32;3;0;0;3;30;0;42;0;
36;18;164;52;198;0;0;0;0;
256;64;18;112;44;142;42;208;5;
32;3;0;0;3;30;0;42;0;
24;0;0;86;0;0;0;0;1;
576;97;136;208;0;0;168;174;0;
32;3;0;0;3;30;0;42;0;
24;0;0;90;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
768;64;3;129;0;175;239;5;0;
24;0;0;94;0;0;0;0;1;
128;0;8;194;33;0;6;121;200;
32;3;0;0;3;30;0;42;0;
288;143;11;1;0;0;0;4;2;
24;0;0;66;0;0;0;0;1;
128;0;8;194;33;0;6;121;200;
32;3;0;0;3;30;0;42;0;
36;18;164;52;198;0;0;0;0;
24;0;0;78;0;0;0;0;1;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;82;0;0;0;0;1;
32;3;0;0;3;30;0;42;0;
36;18;164;52;198;0;0;0;0;
32;3;0;0;3;30;0;42;0;
24;0;0;94;0;0;0;0;1;
576;129;136;208;0;0;168;175;0;
32;3;0;0;3;30;0;42;0;
24;0;0;66;0;0;0;0;1;
